property,species,foreground,background,enrichment_quantity,fg_bg_pair,enriched,enrichment_state
Neuroactive ligand-receptor interaction,chimpanzee,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,no_downstream,no_bg,1.0532,no_downstream | no_bg,1,enriched
Neuroactive ligand-receptor interaction,chimpanzee,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,genes_with_shadow,no_bg,1.0953,genes_with_shadow | no_bg,1,enriched
Neuroactive ligand-receptor interaction,chimpanzee,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,chimpanzee,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,human,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,human,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,human,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,human,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,human,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,human,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,human,no_downstream,no_bg,1.0773,no_downstream | no_bg,1,enriched
Neuroactive ligand-receptor interaction,human,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,human,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,human,genes_with_shadow,no_bg,1.0921,genes_with_shadow | no_bg,1,enriched
Neuroactive ligand-receptor interaction,human,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,human,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,human,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,human,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,human,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Neuroactive ligand-receptor interaction,gibbon,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,bonobo,symmetric_shadow,no_bg,0.793,symmetric_shadow | no_bg,1,enriched
Focal adhesion,bonobo,symmetric_shadow,all_genes,0.702,symmetric_shadow | all_genes,1,enriched
Focal adhesion,bonobo,symmetric_shadow,genes_with_shadow,0.7009,symmetric_shadow | genes_with_shadow,1,enriched
Focal adhesion,bonobo,no_upstream,no_bg,1.0683,no_upstream | no_bg,1,enriched
Focal adhesion,bonobo,no_upstream,all_genes,0.9457,no_upstream | all_genes,1,enriched
Focal adhesion,bonobo,no_upstream,genes_with_shadow,0.9442,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,bonobo,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Focal adhesion,bonobo,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,bonobo,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,bonobo,genes_with_shadow,no_bg,1.0606,genes_with_shadow | no_bg,1,enriched
Focal adhesion,bonobo,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,bonobo,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,bonobo,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,bonobo,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,bonobo,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,borangutan,symmetric_shadow,no_bg,0.843,symmetric_shadow | no_bg,1,enriched
Focal adhesion,borangutan,symmetric_shadow,all_genes,0.7769,symmetric_shadow | all_genes,1,enriched
Focal adhesion,borangutan,symmetric_shadow,genes_with_shadow,0.7721,symmetric_shadow | genes_with_shadow,1,enriched
Focal adhesion,borangutan,no_upstream,no_bg,1.0408,no_upstream | no_bg,1,enriched
Focal adhesion,borangutan,no_upstream,all_genes,0.9592,no_upstream | all_genes,1,enriched
Focal adhesion,borangutan,no_upstream,genes_with_shadow,0.9532,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,borangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Focal adhesion,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,borangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,borangutan,genes_with_shadow,no_bg,1.0644,genes_with_shadow | no_bg,1,enriched
Focal adhesion,borangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,borangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,borangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,borangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,borangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,gorilla,symmetric_shadow,no_bg,0.8625,symmetric_shadow | no_bg,1,enriched
Focal adhesion,gorilla,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Focal adhesion,gorilla,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,gorilla,no_upstream,no_bg,1.2365,no_upstream | no_bg,1,enriched
Focal adhesion,gorilla,no_upstream,all_genes,1.0789,no_upstream | all_genes,1,enriched
Focal adhesion,gorilla,no_upstream,genes_with_shadow,1.0726,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,gorilla,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Focal adhesion,gorilla,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,gorilla,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,gorilla,genes_with_shadow,no_bg,1.0612,genes_with_shadow | no_bg,1,enriched
Focal adhesion,gorilla,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,gorilla,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,gorilla,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,gorilla,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,gorilla,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,sorangutan,symmetric_shadow,no_bg,0.742,symmetric_shadow | no_bg,1,enriched
Focal adhesion,sorangutan,symmetric_shadow,all_genes,0.6912,symmetric_shadow | all_genes,1,enriched
Focal adhesion,sorangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,sorangutan,no_upstream,no_bg,1.0076,no_upstream | no_bg,1,enriched
Focal adhesion,sorangutan,no_upstream,all_genes,0.9386,no_upstream | all_genes,1,enriched
Focal adhesion,sorangutan,no_upstream,genes_with_shadow,0.9359,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,sorangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Focal adhesion,sorangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,sorangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,sorangutan,genes_with_shadow,no_bg,1.055,genes_with_shadow | no_bg,1,enriched
Focal adhesion,sorangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,sorangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,sorangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,sorangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,sorangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,chimpanzee,symmetric_shadow,no_bg,0.7953,symmetric_shadow | no_bg,1,enriched
Focal adhesion,chimpanzee,symmetric_shadow,all_genes,0.7249,symmetric_shadow | all_genes,1,enriched
Focal adhesion,chimpanzee,symmetric_shadow,genes_with_shadow,0.7182,symmetric_shadow | genes_with_shadow,1,enriched
Focal adhesion,chimpanzee,no_upstream,no_bg,1.1555,no_upstream | no_bg,1,enriched
Focal adhesion,chimpanzee,no_upstream,all_genes,1.0532,no_upstream | all_genes,1,enriched
Focal adhesion,chimpanzee,no_upstream,genes_with_shadow,1.0434,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,chimpanzee,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Focal adhesion,chimpanzee,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,chimpanzee,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,chimpanzee,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Focal adhesion,chimpanzee,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,chimpanzee,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,chimpanzee,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,chimpanzee,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,chimpanzee,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,human,symmetric_shadow,no_bg,0.7973,symmetric_shadow | no_bg,1,enriched
Focal adhesion,human,symmetric_shadow,all_genes,0.7278,symmetric_shadow | all_genes,1,enriched
Focal adhesion,human,symmetric_shadow,genes_with_shadow,0.726,symmetric_shadow | genes_with_shadow,1,enriched
Focal adhesion,human,no_upstream,no_bg,1.1544,no_upstream | no_bg,1,enriched
Focal adhesion,human,no_upstream,all_genes,1.0546,no_upstream | all_genes,1,enriched
Focal adhesion,human,no_upstream,genes_with_shadow,1.0519,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,human,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Focal adhesion,human,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,human,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,human,genes_with_shadow,no_bg,1.0931,genes_with_shadow | no_bg,1,enriched
Focal adhesion,human,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,human,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,human,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,human,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,human,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,gibbon,symmetric_shadow,no_bg,0.8809,symmetric_shadow | no_bg,1,enriched
Focal adhesion,gibbon,symmetric_shadow,all_genes,0.7777,symmetric_shadow | all_genes,1,enriched
Focal adhesion,gibbon,symmetric_shadow,genes_with_shadow,0.7707,symmetric_shadow | genes_with_shadow,1,enriched
Focal adhesion,gibbon,no_upstream,no_bg,1.0971,no_upstream | no_bg,1,enriched
Focal adhesion,gibbon,no_upstream,all_genes,0.9686,no_upstream | all_genes,1,enriched
Focal adhesion,gibbon,no_upstream,genes_with_shadow,0.9599,no_upstream | genes_with_shadow,1,enriched
Focal adhesion,gibbon,no_downstream,no_bg,1.0307,no_downstream | no_bg,1,enriched
Focal adhesion,gibbon,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Focal adhesion,gibbon,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Focal adhesion,gibbon,genes_with_shadow,no_bg,1.0923,genes_with_shadow | no_bg,1,enriched
Focal adhesion,gibbon,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Focal adhesion,gibbon,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Focal adhesion,gibbon,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Focal adhesion,gibbon,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Focal adhesion,gibbon,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Ras signaling pathway,bonobo,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Ras signaling pathway,bonobo,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Ras signaling pathway,bonobo,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Ras signaling pathway,bonobo,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Ras signaling pathway,bonobo,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Ras signaling pathway,bonobo,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Ras signaling pathway,bonobo,no_downstream,no_bg,1.0221,no_downstream | no_bg,1,enriched
Ras signaling pathway,bonobo,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Ras signaling pathway,bonobo,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Ras signaling pathway,bonobo,genes_with_shadow,no_bg,1.0492,genes_with_shadow | no_bg,1,enriched
Ras signaling pathway,bonobo,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Ras signaling pathway,bonobo,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Ras signaling pathway,bonobo,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Ras signaling pathway,bonobo,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Ras signaling pathway,bonobo,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Ras signaling pathway,borangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Ras signaling pathway,borangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Ras signaling pathway,borangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Ras signaling pathway,borangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Ras signaling pathway,borangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Ras signaling pathway,borangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Ras signaling pathway,borangutan,no_downstream,no_bg,1.0081,no_downstream | no_bg,1,enriched
Ras signaling pathway,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
